# ina219-sample started=2026-07-30T14:52:09+1000
# bus=1 addr=0x40 shunt_ohms=0.1
# config=0x399F por_default=0x399F
# hz=10.0 duration_s=150.0 n_expected=1500
# note=label=pulse-burst fw=b958171+dirty
timestamp_ms,bus_mV,shunt_uV,current_mA,ready,overflow
31200,3296,160,1.600,1,0
31300,3296,140,1.400,1,0
31400,3296,180,1.800,1,0
31500,3296,170,1.700,1,0
31600,3296,180,1.800,1,0
31700,3296,160,1.600,1,0
31800,3296,180,1.800,1,0
31900,3296,190,1.900,1,0
32000,3296,140,1.400,1,0
32100,3296,170,1.700,1,0
32200,3300,160,1.600,1,0
32300,3296,210,2.100,1,0
32400,3300,160,1.600,1,0
32500,3296,140,1.400,1,0
32600,3296,150,1.500,1,0
32700,3296,180,1.800,1,0
32800,3296,160,1.600,1,0
32900,3296,200,2.000,1,0
33000,3296,200,2.000,1,0
33100,3296,170,1.700,1,0
33200,3296,140,1.400,1,0
33300,3296,190,1.900,1,0
33400,3296,170,1.700,1,0
33500,3296,180,1.800,1,0
33600,3296,160,1.600,1,0
33700,3296,170,1.700,1,0
33800,3300,180,1.800,1,0
33900,3300,160,1.600,1,0
34000,3296,150,1.500,1,0
34100,3300,180,1.800,1,0
34200,3296,150,1.500,1,0
34300,3292,150,1.500,1,0
34400,3292,170,1.700,1,0
34500,3292,180,1.800,1,0
34600,3292,180,1.800,1,0
34700,3296,180,1.800,1,0
34800,3288,160,1.600,1,0
34900,3296,160,1.600,1,0
35000,3296,160,1.600,1,0
35100,3296,170,1.700,1,0
35200,3292,150,1.500,1,0
35300,3296,200,2.000,1,0
35400,3296,190,1.900,1,0
35500,3292,210,2.100,1,0
35600,3292,170,1.700,1,0
35700,3296,160,1.600,1,0
35800,3292,160,1.600,1,0
35900,3292,180,1.800,1,0
36000,3296,150,1.500,1,0
36100,3292,170,1.700,1,0
36200,3296,160,1.600,1,0
36300,3296,140,1.400,1,0
36400,3296,150,1.500,1,0
36500,3300,170,1.700,1,0
36600,3296,190,1.900,1,0
36700,3296,180,1.800,1,0
36800,3296,130,1.300,1,0
36900,3300,150,1.500,1,0
37000,3296,170,1.700,1,0
37100,3296,190,1.900,1,0
37200,3296,140,1.400,1,0
37300,3300,170,1.700,1,0
37400,3296,170,1.700,1,0
37500,3300,160,1.600,1,0
37600,3300,170,1.700,1,0
37700,3300,190,1.900,1,0
37800,3300,190,1.900,1,0
37900,3300,190,1.900,1,0
38000,3300,160,1.600,1,0
38100,3296,200,2.000,1,0
38200,3296,190,1.900,1,0
38300,3296,190,1.900,1,0
38400,3300,160,1.600,1,0
38500,3300,180,1.800,1,0
38600,3296,160,1.600,1,0
38700,3300,190,1.900,1,0
38800,3300,140,1.400,1,0
38900,3296,150,1.500,1,0
39000,3300,190,1.900,1,0
39100,3300,170,1.700,1,0
39200,3296,160,1.600,1,0
39300,3296,150,1.500,1,0
39400,3296,180,1.800,1,0
39500,3300,150,1.500,1,0
39600,3296,160,1.600,1,0
39700,3292,190,1.900,1,0
39800,3296,160,1.600,1,0
39900,3292,180,1.800,1,0
40000,3296,430,4.300,1,0
40100,3296,160,1.600,1,0
40200,3296,170,1.700,1,0
40300,3292,190,1.900,1,0
40400,3292,160,1.600,1,0
40500,3296,140,1.400,1,0
40600,3296,170,1.700,1,0
40700,3292,170,1.700,1,0
40800,3292,170,1.700,1,0
40900,3292,140,1.400,1,0
41000,3296,170,1.700,1,0
41100,3292,180,1.800,1,0
41200,3300,150,1.500,1,0
41300,3292,140,1.400,1,0
